time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.126,0.15374163777404043,12.0,1,0.10114102754579,1.2763224323262332,0.23524393412598152,-0.0024188796961275697,-0.0053606527036532455,-0.1779617581380377,0.1779617581380377
0.127,0.15374163777404043,12.0,1,0.10241229160993072,1.2712640641407205,0.22983451587824766,-0.025522872099155235,-0.05656306658920203,-0.18608855741896912,0.18608855741896912
0.128,0.15374163777404043,12.0,1,0.10367649694042555,1.2642053304948322,0.22443342282460568,-0.046676655760754075,-0.10344348307274473,-0.19353471007045783,0.19353471007045783
0.129,0.15374163777404043,12.0,1,0.10493181299304713,1.255316052621587,0.21905018386230382,-0.06599295086459503,-0.1462517094342049,-0.20033943701041895,0.20033943701041895
0.13,0.16437817251702305,12.0,1,0.10617656920751578,1.24475621446865,0.25850060427928406,0.14774328552562527,0.3274244867437951,-0.21756071288702206,0.21756071288702206
0.131,0.16437817251702305,12.0,1,0.10742628243755693,1.2497132300411495,0.2532891661134521,0.11611232238000686,0.2573248416985407,-0.20646076514552925,0.20646076514552925
0.132,0.16437817251702305,12.0,1,0.10867896325350197,1.2526808159450367,0.24804393370216332,0.08620369412254499,0.1910421864728187,-0.19596144396361934,0.19596144396361934
0.133,0.16437817251702305,12.0,1,0.10993273149491997,1.2537682414179985,0.2427739968586007,0.05796014644511727,0.12844963568984774,-0.18604287853537246,0.18604287853537246
0.134,0.16437817251702305,12.0,1,0.11118581261444052,1.2530811195205425,0.23748796136193692,0.03132541209564781,0.06942249145851292,-0.1766855366743707,0.1766855366743707
0.135,0.16437817251702305,12.0,1,0.11243653408559506,1.2507214711545387,0.2321939647747214,0.0062442314996312975,0.013838289074203685,-0.1755419266285161,0.1755419266285161
0.136,0.16437817251702305,12.0,1,0.1136830613228732,1.2465272372781355,0.2268980008634186,-0.017097938120432442,-0.03789196641690203,-0.18375040576128115,0.18375040576128115
0.137,0.16437817251702305,12.0,1,0.11492337295762907,1.2403116347558623,0.22160658560493826,-0.03848937061649615,-0.08529905351950595,-0.19127809872309068,0.19127809872309068
0.138,0.16437817251702305,12.0,1,0.11615561749661883,1.2322445389897603,0.21632933672532417,-0.05804237922863758,-0.12863187765666106,-0.19816408349004921,0.19816408349004921
0.139,0.16437817251702305,12.0,1,0.11737810351998529,1.222486023366454,0.21107509271948846,-0.07586395444628873,-0.16812754812212719,-0.20444558996457113,0.20444558996457113
0.14,0.1745299049545906,12.0,1,0.11858929034449066,1.211186824505367,0.2486167533096444,0.12872299071419305,0.28527224785055144,-0.21026503206674635,0.21026503206674635
0.14100000000000001,0.1745299049545906,12.0,1,0.11980439301224458,1.2151026677539112,0.24353997046833956,0.09877989919259712,0.21891321611451656,-0.19975577433317,0.19975577433317
0.14200000000000002,0.1745299049545906,12.0,1,0.12102152865647395,1.2171356442293775,0.2384344710368028,0.07048375528528533,0.15620410305588495,-0.1898208974074857,0.1898208974074857
0.14300000000000002,0.1745299049545906,12.0,1,0.1222389188859201,1.217390229446157,0.23330886481152754,0.043779397062317996,0.09702266036716808,-0.18044125475276226,0.18044125475276226
0.14400000000000002,0.1745299049545906,12.0,1,0.12345488626275641,1.2159673768363044,0.22817129861920143,0.018612630545157778,0.04124878488737248,-0.1718141267870968,0.1718141267870968
0.145,0.1745299049545906,12.0,1,0.12466784350404309,1.2129572412866765,0.22302942392537406,-0.005062999845805829,-0.011220476923869136,-0.18013704946279485,0.18013704946279485
0.146,0.1745299049545906,12.0,1,0.12587573985144962,1.2078963474065394,0.21788691904195387,-0.026786608271782707,-0.05936372291838831,-0.18777879927914987,0.18777879927914987
0.147,0.1745299049545906,12.0,1,0.12707669454515444,1.2009546937048219,0.21275352629986813,-0.046669982058557435,-0.1034286930028702,-0.1947782693303907,0.1947782693303907
0.148,0.1745299049545906,12.0,1,0.12826898706738324,1.19229252222879,0.20763820857598664,-0.06481963036493282,-0.1436514297597608,-0.2011725201902072,0.2011725201902072
0.149,0.1745299049545906,12.0,1,0.12945104784731193,1.1820607799286957,0.20254919338733055,-0.08133699642408605,-0.18025674881055184,-0.20699685344445828,0.20699685344445828
0.15,0.18417336253946426,12.0,1,0.13062144940875414,1.170401561442203,0.2381176720463579,0.11340639076005943,0.25132803264780773,-0.20428245539285667,0.20428245539285667
