time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.113,-0.006497282160995013,12.0,1,-0.00034223886295709795,-0.018738218810015323,-0.0261290552091176,-0.11702896513449439,-0.2593562794207202,0.21250915745570045,0.21250915745570045
0.114,-0.006497282160995013,12.0,1,-0.00036257210463027436,-0.02033324167317639,-0.02606047190388255,-0.1151541357704049,-0.2552013356607703,0.21185409956869683,0.21185409956869683
0.115,-0.006497282160995013,12.0,1,-0.00038438173803201646,-0.021809633401742114,-0.025984399484391192,-0.11335375054507703,-0.25121137289361734,0.21122492975598992,0.21122492975598992
0.116,-0.006497282160995013,12.0,1,-0.0004075538731037284,-0.023172135071711935,-0.025901368463820407,-0.11162602797123398,-0.2473824430375928,0.210621032713177,0.210621032713177
0.117,-0.006497282160995013,12.0,1,-0.0004319792463547591,-0.024425373251030714,-0.025811888640051954,-0.10996918879270322,-0.24371060295553806,0.21004179366611261,0.21004179366611261
0.11800000000000001,-0.006497282160995013,12.0,1,-0.00045755310655777907,-0.02557386020301998,-0.025716449579365024,-0.10838145828758404,-0.24019191955901956,0.20948659918041404,0.20948659918041404
0.11900000000000001,-0.006497282160995013,12.0,1,-0.0004841751007921271,-0.026621994234348034,-0.02561552110021004,-0.10686106843402589,-0.23682247460806502,0.20895483792302455,0.20895483792302455
0.12,-0.007728644859115205,12.0,1,-0.0005117491609709572,-0.027574060178830115,-0.03069674472031746,-0.13218582582545585,-0.2929464849906681,0.21778700732755624,0.21778700732755624
0.121,-0.007728644859115205,12.0,1,-0.000541881774525483,-0.03013261355452586,-0.030597193743645966,-0.12923245301261818,-0.286401303773355,0.21675521239488366,0.21675521239488366
0.122,-0.007728644859115205,12.0,1,-0.0005743860393275558,-0.032504264802072726,-0.030485651604285714,-0.12639537422120334,-0.2801138500740152,0.21576385540429566,0.21576385540429566
0.123,-0.007728644859115205,12.0,1,-0.0006090824604654994,-0.03469642113794365,-0.03036295371591059,-0.12367184004798953,-0.27407803074306464,0.21481198694452608,0.21481198694452608
0.124,-0.007728644859115205,12.0,1,-0.0006457987734717695,-0.03671631300627011,-0.03022990314148883,-0.12105910261677222,-0.26828775601505167,0.21389865774940228,0.21389865774940228
0.125,-0.007728644859115205,12.0,1,-0.0006843697677442453,-0.038570994272475824,-0.030087271339204108,-0.11855441924466271,-0.26273694763380423,0.21302291998616874,0.21302291998616874
0.126,-0.007728644859115205,12.0,1,-0.000724637110391312,-0.040267342647066606,-0.029935798909054852,-0.11615505589244896,-0.25741954649902166,0.21218382846846517,0.21218382846846517
0.127,-0.007728644859115205,12.0,1,-0.000766449170717199,-0.04181206032588704,-0.029776196339073253,-0.11385829040660406,-0.2523295198511224,0.2113804417965946,0.2113804417965946
0.128,-0.007728644859115205,12.0,1,-0.0008096608455508378,-0.04321167483363874,-0.029609144750166464,-0.11166141556038428,-0.24746086801083889,0.21061182342766493,0.21061182342766493
0.129,-0.007728644859115205,12.0,1,-0.0008541333856087673,-0.044472540057929534,-0.029435296638641074,-0.10956174190130688,-0.24280763068971783,0.20987704267813828,0.20987704267813828
0.13,-0.009065759099014529,12.0,1,-0.0008997342230703552,-0.04560083746158781,-0.03488795244168607,-0.13663604137115204,-0.3028089266966643,0.21931851182149273,0.21931851182149273
0.131,-0.009065759099014529,12.0,1,-0.0009481810441713367,-0.04844682110098158,-0.0347143281424076,-0.13302620757706954,-0.2948089152372409,0.21805675201199118,0.21805675201199118
0.132,-0.009065759099014529,12.0,1,-0.0009992455586123024,-0.05106451444096574,-0.03452723323039097,-0.12956449109169257,-0.2871371571641439,0.2168465173868819,0.2168465173868819
0.133,-0.009065759099014529,12.0,1,-0.0010527089048646583,-0.053463346252355805,-0.03432769059054264,-0.12624718292591947,-0.27978543272072837,0.21568652592732007,0.21568652592732007
